Record ID,File Name,Assignment ID,Year,Person,Keywords,Creators,Date
208783030,211021-211002ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
208783031,211021-211005NIKOND5200mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
208783032,211021-211026ILCE-9180mm.jpg,,2021-10-01,Cardinal Timothy Dolan,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Cardinal Timothy Dolan",The Brenizers,
208783033,211021-211031ILCE-9180mm.jpg,,2021-10-01,Cardinal Timothy Dolan,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Cardinal Timothy Dolan",The Brenizers,
208783034,211021-211106ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783035,211021-211124NIKOND570mm.jpg,,2021-10-01,George W. Bush,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,George W. Bush",The Brenizers,
208783036,211021-211127ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783037,211021-211153ILCE-9180mm.jpg,,2021-10-01,"Maria Bartiromo,Cardinal Timothy Dolan","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Maria Bartiromo,Cardinal Timothy Dolan",The Brenizers,
208783038,211021-211203NIKOND570mm.jpg,,2021-10-01,George W. Bush,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,George W. Bush",The Brenizers,
208783039,211021-211209ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783040,211021-211254ILCE-9180mm.jpg,,2021-10-01,Maria Bartiromo,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Maria Bartiromo",The Brenizers,
208783041,211021-211359ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783042,211021-211450ILCE-9118mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783043,211021-211618ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783044,211021-211620ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783045,211021-211710ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783046,211021-211802ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783047,211021-211825ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783048,211021-211829ILCE-9180mm-2.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783049,211021-211829ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783050,211021-211901ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783051,211021-212003ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783052,211021-212008ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783053,211021-212013NIKOND570mm.jpg,,2021-10-01,"Condoleezza Rice,Unidentified","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783054,211021-212114ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783055,211021-212130NIKOND5200mm.jpg,,2021-10-01,"Condoleezza Rice,Unidentified","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783056,211021-212300ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783057,211021-212310ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783058,211021-212346ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783059,211021-212448NIKOND5200mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783060,211021-212454ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Condoleezza Rice",The Brenizers,
208783061,211021-212518ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783062,211021-212634ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783063,211021-212829ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783064,211021-212830ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783065,211021-212848NIKOND5200mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783066,211021-212852ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783067,211021-212900ILCE-7M385mm-2.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783068,211021-212900ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783069,211021-212912ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783070,211021-212929ILCE-7M385mm-2.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783071,211021-212929ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783072,211021-213005NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783073,211021-213012NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783074,211021-213018NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783075,211021-213042ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783076,211021-213050ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783077,211021-213055NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783078,211021-213110ILCE-9126mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783079,211021-213119ILCE-9125mm.jpg,,2021-10-01,,"Archdiocese of New York,American Flags,Corporate,Dais,flags,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Stage",The Brenizers,
208783080,211021-213128NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783081,211021-213147ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783082,211021-213200NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783083,211021-213234ILCE-9180mm-2.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783084,211021-213234ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783085,211021-213258ILCE-970mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783086,211021-213321NIKOND585mm.jpg,,2021-10-01,,"Archdiocese of New York,American Flags,Corporate,Dais,Al Smith Dinner 2021,2021,Flags,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Stage",The Brenizers,
208783087,211021-213345ILCE-9180mm-2.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783088,211021-213345ILCE-9180mm.jpg,,2021-10-01,Condoleezza Rice,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,Condoleezza Rice,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783089,211021-213506ILCE-9180mm.jpg,,2021-10-01,"Unidentified,Maria Bartiromo,Cardinal Timothy Dolan","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Maria Bartiromo,Cardinal Timothy Dolan",The Brenizers,
